C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0000.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0000.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0001.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0001.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0002.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0002.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0003.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0003.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0004.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0004.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0005.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0005.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0006.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0006.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0007.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0007.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0008.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0008.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0009.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0009.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0010.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0010.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0011.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0011.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0012.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0012.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0013.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0013.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0014.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0014.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0015.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0015.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0016.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0016.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0017.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0017.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0018.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0018.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0019.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0019.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0020.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0020.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0021.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0021.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0022.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0022.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0023.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0023.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0024.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0024.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0025.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0025.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0026.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0026.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0027.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0027.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0028.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0028.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0029.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0029.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0030.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0030.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0031.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0031.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0032.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0032.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0033.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0033.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0034.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0034.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0035.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0035.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0036.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0036.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0037.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0037.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0038.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0038.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0039.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0039.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0040.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0040.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0041.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0041.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0042.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0042.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0043.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0043.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0044.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0044.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0045.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0045.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0046.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0046.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0047.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0047.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0048.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0048.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0049.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0049.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0050.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0050.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0051.jpg,C:\Users\Yana\Documents\python-v6\Lab2\dataset\tiger_0051.jpg,tiger
