C:\Users\Yana\Documents\python-v6\Lab3\dataset\0508.jpg,Lab3\dataset\0508.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0510.jpg,Lab3\dataset\0510.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0000.jpg,Lab3\dataset\0000.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0002.jpg,Lab3\dataset\0002.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0515.jpg,Lab3\dataset\0515.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0517.jpg,Lab3\dataset\0517.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0518.jpg,Lab3\dataset\0518.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0011.jpg,Lab3\dataset\0011.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0525.jpg,Lab3\dataset\0525.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0528.jpg,Lab3\dataset\0528.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0017.jpg,Lab3\dataset\0017.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0530.jpg,Lab3\dataset\0530.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0019.jpg,Lab3\dataset\0019.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0532.jpg,Lab3\dataset\0532.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0533.jpg,Lab3\dataset\0533.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0534.jpg,Lab3\dataset\0534.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0531.jpg,Lab3\dataset\0531.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0536.jpg,Lab3\dataset\0536.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0025.jpg,Lab3\dataset\0025.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0540.jpg,Lab3\dataset\0540.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0541.jpg,Lab3\dataset\0541.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0029.jpg,Lab3\dataset\0029.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0543.jpg,Lab3\dataset\0543.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0033.jpg,Lab3\dataset\0033.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0547.jpg,Lab3\dataset\0547.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0036.jpg,Lab3\dataset\0036.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0037.jpg,Lab3\dataset\0037.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0553.jpg,Lab3\dataset\0553.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab3\dataset\0558.jpg,Lab3\dataset\0558.jpg,tiger
