id,label
0,0.24880415201187134
1,0.25467556715011597
2,0.25706747174263
3,0.25974440574645996
4,0.2593451142311096
5,0.2582246959209442
6,0.2511306703090668
7,0.2503919303417206
8,0.25764548778533936
9,0.2500213086605072
10,0.2584596574306488
11,0.24408535659313202
12,0.2590162456035614
13,0.2540387511253357
14,0.25250473618507385
15,0.25453874468803406
16,0.25402945280075073
17,0.25691431760787964
18,0.26202821731567383
19,0.2605662941932678
20,0.25576677918434143
21,0.2544458508491516
22,0.25229236483573914
23,0.26536187529563904
24,0.25522783398628235
25,0.2575320303440094
26,0.2579813003540039
27,0.2571227550506592
28,0.2564221918582916
29,0.24638576805591583
30,0.2581983804702759
31,0.26644641160964966
32,0.258750319480896
33,0.2564578354358673
34,0.25334519147872925
35,0.26722076535224915
36,0.2563810646533966
37,0.2609937787055969
38,0.25391489267349243
39,0.25013989210128784
40,0.2584001421928406
41,0.2564254105091095
42,0.2574664354324341
43,0.2597855031490326
44,0.2566593885421753
45,0.25833359360694885
46,0.25824326276779175
47,0.2618860602378845
48,0.2647000551223755
49,0.2600937783718109
50,0.25228142738342285
51,0.2518986165523529
52,0.2580202519893646
53,0.25790831446647644
54,0.2576918601989746
55,0.25617715716362
56,0.2556661069393158
57,0.26038146018981934
58,0.24905814230442047
59,0.2518649101257324
60,0.2574657201766968
61,0.26195982098579407
62,0.26077863574028015
63,0.2613788843154907
64,0.25185245275497437
65,0.26190072298049927
66,0.2595983147621155
67,0.25627222657203674
68,0.25320929288864136
69,0.25425586104393005
70,0.2595909535884857
71,0.2583652138710022
72,0.25710833072662354
73,0.2533697187900543
74,0.25845348834991455
75,0.2562412917613983
76,0.25853297114372253
77,0.24947555363178253
78,0.256486177444458
79,0.24995042383670807
80,0.26509109139442444
81,0.25932949781417847
82,0.25851213932037354
83,0.2623245120048523
84,0.2581775486469269
85,0.25638002157211304
86,0.25007471442222595
87,0.2524755895137787
88,0.261290580034256
89,0.26572397351264954
90,0.25463810563087463
91,0.25895246863365173
92,0.2583617568016052
93,0.2551843822002411
94,0.2595289349555969
95,0.2615140974521637
96,0.25583213567733765
97,0.2525385022163391
98,0.25394880771636963
99,0.2539444863796234
100,0.2555234432220459
101,0.2528635263442993
102,0.25114166736602783
103,0.2471170723438263
104,0.2494780421257019
105,0.25368866324424744
106,0.2506442666053772
107,0.2541680932044983
108,0.25457996129989624
109,0.2547190487384796
110,0.2552106976509094
111,0.2615133225917816
112,0.2502453625202179
113,0.2548253834247589
114,0.2528041899204254
115,0.24849088490009308
116,0.26183798909187317
117,0.2530142664909363
118,0.2472359538078308
119,0.25143682956695557
120,0.25349318981170654
121,0.2517642080783844
122,0.24845275282859802
123,0.2564833462238312
124,0.25208792090415955
125,0.24478359520435333
126,0.2460525631904602
127,0.25033998489379883
128,0.25646325945854187
129,0.2506159842014313
130,0.2560602128505707
131,0.25164368748664856
132,0.25173649191856384
133,0.25725629925727844
134,0.24422599375247955
135,0.2526848316192627
136,0.2596171796321869
137,0.24844378232955933
138,0.25374075770378113
139,0.25504985451698303
140,0.2492191046476364
141,0.2507573664188385
142,0.2525637149810791
143,0.2515244483947754
144,0.25454434752464294
145,0.25271520018577576
146,0.2534540891647339
147,0.25290268659591675
148,0.25106120109558105
149,0.250322163105011
150,0.25426897406578064
151,0.24956081807613373
152,0.25049930810928345
153,0.2561526894569397
154,0.25319334864616394
155,0.24922700226306915
156,0.2493608593940735
157,0.25582143664360046
158,0.26128289103507996
159,0.26024824380874634
160,0.24801024794578552
161,0.25917017459869385
162,0.24950355291366577
163,0.25328317284584045
164,0.25681737065315247
165,0.24791039526462555
166,0.2537534534931183
167,0.26178494095802307
168,0.24986787140369415
169,0.25521937012672424
170,0.250810831785202
171,0.25299981236457825
172,0.2544381022453308
173,0.24711044132709503
174,0.25382936000823975
175,0.25654658675193787
176,0.2525773048400879
177,0.2468797117471695
178,0.24750164151191711
179,0.2490151971578598
180,0.25981825590133667
181,0.2500752806663513
182,0.2587815821170807
183,0.2515472173690796
184,0.24857944250106812
185,0.252682089805603
186,0.24974325299263
187,0.24842995405197144
188,0.25079286098480225
189,0.24692153930664062
190,0.2596644461154938
191,0.24606893956661224
192,0.24954383075237274
193,0.2549198269844055
194,0.255516916513443
195,0.25134918093681335
196,0.25116175413131714
197,0.25667667388916016
198,0.25652146339416504
199,0.25073152780532837
