C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0000.jpg;../123/dataset/cat/cat_0000.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0001.jpg;../123/dataset/cat/cat_0001.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0002.jpg;../123/dataset/cat/cat_0002.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0003.jpg;../123/dataset/cat/cat_0003.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0004.jpg;../123/dataset/cat/cat_0004.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0005.jpg;../123/dataset/cat/cat_0005.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0006.jpg;../123/dataset/cat/cat_0006.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0007.jpg;../123/dataset/cat/cat_0007.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0008.jpg;../123/dataset/cat/cat_0008.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0009.jpg;../123/dataset/cat/cat_0009.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0010.jpg;../123/dataset/cat/cat_0010.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0011.jpg;../123/dataset/cat/cat_0011.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0012.jpg;../123/dataset/cat/cat_0012.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0013.jpg;../123/dataset/cat/cat_0013.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0014.jpg;../123/dataset/cat/cat_0014.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0015.jpg;../123/dataset/cat/cat_0015.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0016.jpg;../123/dataset/cat/cat_0016.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0017.jpg;../123/dataset/cat/cat_0017.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0018.jpg;../123/dataset/cat/cat_0018.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0019.jpg;../123/dataset/cat/cat_0019.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0020.jpg;../123/dataset/cat/cat_0020.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0021.jpg;../123/dataset/cat/cat_0021.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0022.jpg;../123/dataset/cat/cat_0022.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0023.jpg;../123/dataset/cat/cat_0023.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0024.jpg;../123/dataset/cat/cat_0024.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0025.jpg;../123/dataset/cat/cat_0025.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0026.jpg;../123/dataset/cat/cat_0026.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0027.jpg;../123/dataset/cat/cat_0027.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0028.jpg;../123/dataset/cat/cat_0028.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0029.jpg;../123/dataset/cat/cat_0029.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0030.jpg;../123/dataset/cat/cat_0030.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0031.jpg;../123/dataset/cat/cat_0031.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0032.jpg;../123/dataset/cat/cat_0032.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0033.jpg;../123/dataset/cat/cat_0033.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0034.jpg;../123/dataset/cat/cat_0034.jpg;cat
C:/Users/Prodigy-/Desktop/123/dataset/cat/cat_0035.jpg;../123/dataset/cat/cat_0035.jpg;cat
