C:\Users\Yana\Documents\python-v6\Lab2\tiger_0000.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0000.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0001.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0001.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0002.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0002.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0003.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0003.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0004.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0004.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0005.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0005.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0006.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0006.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0007.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0007.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0008.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0008.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0009.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0009.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0010.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0010.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0011.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0011.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0012.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0012.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0013.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0013.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0014.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0014.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0015.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0015.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0016.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0016.jpg,tiger
C:\Users\Yana\Documents\python-v6\Lab2\tiger_0017.jpg,C:\Users\Yana\Documents\python-v6\Lab2\tiger_0017.jpg,tiger
