C:\Users\user\Desktop\Python2\dataset\3501.jpg,dataset\3501.jpg,cat
C:\Users\user\Desktop\Python2\dataset\2221.jpg,dataset\2221.jpg,cat
C:\Users\user\Desktop\Python2\dataset\9227.jpg,dataset\9227.jpg,cat
C:\Users\user\Desktop\Python2\dataset\4805.jpg,dataset\4805.jpg,cat
C:\Users\user\Desktop\Python2\dataset\9653.jpg,dataset\9653.jpg,cat
C:\Users\user\Desktop\Python2\dataset\1713.jpg,dataset\1713.jpg,cat
C:\Users\user\Desktop\Python2\dataset\9375.jpg,dataset\9375.jpg,cat
C:\Users\user\Desktop\Python2\dataset\3974.jpg,dataset\3974.jpg,cat
C:\Users\user\Desktop\Python2\dataset\0438.jpg,dataset\0438.jpg,cat
C:\Users\user\Desktop\Python2\dataset\3007.jpg,dataset\3007.jpg,cat
C:\Users\user\Desktop\Python2\dataset\1402.jpg,dataset\1402.jpg,cat
C:\Users\user\Desktop\Python2\dataset\9951.jpg,dataset\9951.jpg,cat
C:\Users\user\Desktop\Python2\dataset\2036.jpg,dataset\2036.jpg,cat
C:\Users\user\Desktop\Python2\dataset\0060.jpg,dataset\0060.jpg,cat
C:\Users\user\Desktop\Python2\dataset\7947.jpg,dataset\7947.jpg,cat
C:\Users\user\Desktop\Python2\dataset\7103.jpg,dataset\7103.jpg,cat
C:\Users\user\Desktop\Python2\dataset\9394.jpg,dataset\9394.jpg,cat
C:\Users\user\Desktop\Python2\dataset\5302.jpg,dataset\5302.jpg,cat
C:\Users\user\Desktop\Python2\dataset\4771.jpg,dataset\4771.jpg,cat
C:\Users\user\Desktop\Python2\dataset\9211.jpg,dataset\9211.jpg,cat
C:\Users\user\Desktop\Python2\dataset\6936.jpg,dataset\6936.jpg,cat
C:\Users\user\Desktop\Python2\dataset\4583.jpg,dataset\4583.jpg,cat
C:\Users\user\Desktop\Python2\dataset\0397.jpg,dataset\0397.jpg,cat
C:\Users\user\Desktop\Python2\dataset\2222.jpg,dataset\2222.jpg,cat
C:\Users\user\Desktop\Python2\dataset\3225.jpg,dataset\3225.jpg,cat
C:\Users\user\Desktop\Python2\dataset\6422.jpg,dataset\6422.jpg,cat
C:\Users\user\Desktop\Python2\dataset\3436.jpg,dataset\3436.jpg,cat
C:\Users\user\Desktop\Python2\dataset\5712.jpg,dataset\5712.jpg,cat
