D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0000.txt,Lab2\dataset\1\0000.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0001.txt,Lab2\dataset\1\0001.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0002.txt,Lab2\dataset\1\0002.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0003.txt,Lab2\dataset\1\0003.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0004.txt,Lab2\dataset\1\0004.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0005.txt,Lab2\dataset\1\0005.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0006.txt,Lab2\dataset\1\0006.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0007.txt,Lab2\dataset\1\0007.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0008.txt,Lab2\dataset\1\0008.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0009.txt,Lab2\dataset\1\0009.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0010.txt,Lab2\dataset\1\0010.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0011.txt,Lab2\dataset\1\0011.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0012.txt,Lab2\dataset\1\0012.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0013.txt,Lab2\dataset\1\0013.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0014.txt,Lab2\dataset\1\0014.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0015.txt,Lab2\dataset\1\0015.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0016.txt,Lab2\dataset\1\0016.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0017.txt,Lab2\dataset\1\0017.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0018.txt,Lab2\dataset\1\0018.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0019.txt,Lab2\dataset\1\0019.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0020.txt,Lab2\dataset\1\0020.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0021.txt,Lab2\dataset\1\0021.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0022.txt,Lab2\dataset\1\0022.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0023.txt,Lab2\dataset\1\0023.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0024.txt,Lab2\dataset\1\0024.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\1\0025.txt,Lab2\dataset\1\0025.txt,1
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\2\0000.txt,Lab2\dataset\2\0000.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\2\0001.txt,Lab2\dataset\2\0001.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\2\0002.txt,Lab2\dataset\2\0002.txt,2
D:\Study\Applied Programming (Python)\Applied-Programming\Lab2\dataset\2\0003.txt,Lab2\dataset\2\0003.txt,2
